,rank,disr,diss,dior,dios,diar,tots,rank,disr,diss,dior,dios,diar,tots,label
0,529.9,0.0,0.0,3.05,1.25,0.0,1.25,255.3321675572306,0.0,0.0,1.820208200931103,0.7863975156570492,0.0,0.7863975156570492,0.0
1,523.9,0.0,0.0,2.15,1.2,0.0,1.2,250.60031083275553,0.0,0.0,1.2258187382102494,0.6155870112510926,0.0,0.6155870112510926,0.0
2,515.0,0.0,0.0,1.85,1.2,0.0,1.2,234.17222631846707,0.0,0.0,1.348488432516786,0.6155870112510925,0.0,0.6155870112510925,0.0
3,511.85,0.0,0.0,1.0,0.6,0.0,0.6,233.36650077551948,0.0,0.0,1.2565617248750864,0.5982430416161189,0.0,0.5982430416161189,0.0
4,510.8,0.0,0.0,0.75,0.5,0.0,0.5,233.36183785790908,0.0,0.0,0.9665456669582609,0.512989176042577,0.0,0.512989176042577,0.0
5,509.35,0.0,0.0,1.45,0.6,0.0,0.6,233.93122583582687,0.0,0.0,1.2343760409722457,0.6805570473787205,0.0,0.6805570473787205,0.0
6,508.4,0.0,0.0,1.9,0.75,0.0,0.75,234.08307117458605,0.0,0.0,1.5861240410775606,0.7163503994113789,0.0,0.7163503994113789,0.0
7,507.0,0.0,0.0,0.55,0.55,0.0,0.55,233.130187257091,0.0,0.0,0.7591546545162483,0.6048053188292994,0.0,0.6048053188292994,0.0
8,509.7,0.0,0.0,0.25,0.3,0.0,0.3,234.6448828605294,0.0,0.0,0.4442616583193193,0.4701623459816272,0.0,0.4701623459816272,0.0
9,508.3,0.0,0.0,0.2,0.2,0.0,0.2,233.23990360051806,0.0,0.0,0.523148363780597,0.4103913408340617,0.0,0.4103913408340617,0.0
10,508.7,0.0,0.0,0.1,0.1,0.0,0.1,233.52044878339882,0.0,0.0,0.30779350562554625,0.30779350562554625,0.0,0.30779350562554625,0.0
11,507.45,0.0,0.0,0.7,0.3,0.0,0.3,233.18763057381832,0.0,0.0,0.8645047258706176,0.5712405705774793,0.0,0.5712405705774793,0.0
12,506.8,0.0,0.0,0.5,0.25,0.0,0.25,233.1551550272682,0.0,0.0,0.7608859102526822,0.4442616583193193,0.0,0.4442616583193193,0.0
13,506.25,0.0,0.0,1.2,0.85,0.0,0.85,233.1854637972011,0.0,0.0,1.105012502906165,0.7451598203705947,0.0,0.7451598203705947,0.0
14,506.9,0.0,0.0,1.1,0.55,0.0,0.55,233.56277190736677,0.0,0.0,0.9679060415469872,0.5104177855340405,0.0,0.5104177855340405,0.0
15,506.65,0.0,0.0,1.3,0.8,0.0,0.8,232.8632476481919,0.0,0.0,1.0310954828418377,0.7677718959499146,0.0,0.7677718959499146,0.0
16,506.85,0.0,0.0,0.45,0.45,0.05,0.5,232.8987299687412,0.0,0.0,0.6048053188292994,0.5104177855340405,0.22360679774997894,0.6069769786668839,0.0
17,506.2,0.0,0.0,0.25,0.1,0.05,0.1,233.06935945290937,0.0,0.0,0.7163503994113789,0.30779350562554625,0.22360679774997894,0.30779350562554625,0.0
18,506.8,0.0,0.0,0.2,0.3,0.0,0.3,233.81675236007047,0.0,0.0,0.4103913408340617,0.5712405705774793,0.0,0.5712405705774793,0.0
19,506.25,0.0,0.0,0.1,0.05,0.0,0.05,233.85147670667965,0.0,0.0,0.30779350562554625,0.22360679774997894,0.0,0.22360679774997894,0.0
20,506.25,0.0,0.0,0.1,0.15,0.0,0.15,232.80890627745592,0.0,0.0,0.30779350562554625,0.36634754853252327,0.0,0.36634754853252327,0.0
21,505.85,0.0,0.0,0.1,0.1,0.0,0.1,232.85194641095106,0.0,0.0,0.30779350562554625,0.30779350562554625,0.0,0.30779350562554625,0.0
22,507.45,0.0,0.0,0.05,0.05,0.0,0.05,233.1874048688601,0.0,0.0,0.22360679774997894,0.22360679774997894,0.0,0.22360679774997894,0.0
23,507.4,0.0,0.0,0.0,0.0,0.0,0.0,231.74041739116547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,507.5,0.0,0.0,0.3,0.2,0.0,0.2,231.9824176640617,0.0,0.0,0.5712405705774793,0.4103913408340617,0.0,0.4103913408340617,0.0
25,506.55,0.0,0.0,0.55,0.4,0.0,0.45,232.763370920137,0.0,0.0,0.6863327411532597,0.5982430416161189,0.0,0.6863327411532598,0.0
26,507.4,0.0,0.0,0.8,0.35,0.3,0.75,232.34715406047047,0.0,0.0,0.7677718959499145,0.48936048492959283,0.8013147091860319,0.7163503994113789,0.0
27,508.2,0.0,0.0,0.25,0.35,1.15,0.85,234.24247446205237,0.0,0.0,0.4442616583193193,0.48936048492959283,2.2542357790099112,0.7451598203705947,0.0
28,508.1,0.0,0.0,0.8,0.5,0.4,0.5,233.39528250317494,0.0,0.0,1.0052493799000692,0.6069769786668839,0.9947229183096801,0.6069769786668839,0.0
29,508.45,0.0,0.0,1.1,0.75,0.0,0.75,233.05849164172454,0.0,0.0,1.020835571068081,0.5501196042201808,0.0,0.5501196042201808,0.0
30,511.2,0.0,0.0,0.8,0.6,0.0,0.6,232.37619227632186,0.0,0.0,0.7677718959499146,0.5982430416161189,0.0,0.5982430416161189,0.0
31,509.15,0.0,0.0,0.45,0.35,0.0,0.35,233.1724627146633,0.0,0.0,0.5104177855340405,0.48936048492959283,0.0,0.48936048492959283,0.0
32,508.9,0.0,0.0,0.35,0.25,0.0,0.25,234.09644885905692,0.0,0.0,0.48936048492959283,0.4442616583193193,0.0,0.4442616583193193,0.0
33,509.1,0.0,0.0,0.55,0.3,0.0,0.3,232.9501640853005,0.0,0.0,0.7591546545162482,0.5712405705774793,0.0,0.5712405705774793,0.0
34,510.6,0.0,0.0,0.15,0.15,0.0,0.15,234.93098650678806,0.0,0.0,0.36634754853252327,0.36634754853252327,0.0,0.36634754853252327,0.0
35,510.95,0.0,0.0,0.1,0.1,0.0,0.1,233.26977267126844,0.0,0.0,0.30779350562554625,0.30779350562554625,0.0,0.30779350562554625,0.0
36,509.05,0.0,0.0,0.05,0.05,0.0,0.05,233.92879595925632,0.0,0.0,0.22360679774997894,0.22360679774997894,0.0,0.22360679774997894,0.0
37,509.65,0.0,0.0,0.05,0.05,0.0,0.05,233.1008986412717,0.0,0.0,0.22360679774997894,0.22360679774997894,0.0,0.22360679774997894,0.0
38,509.3,0.0,0.0,0.0,0.0,0.0,0.0,233.29766394029755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,511.3,0.0,0.0,0.2,0.2,0.0,0.2,234.00407103971054,0.0,0.0,0.523148363780597,0.4103913408340617,0.0,0.4103913408340617,0.0
40,510.05,0.0,0.0,0.15,0.15,0.0,0.15,233.29098049206138,0.0,0.0,0.36634754853252327,0.36634754853252327,0.0,0.36634754853252327,0.0
41,509.5,0.0,0.0,0.35,0.3,0.0,0.3,233.44817975640535,0.0,0.0,0.6708203932499369,0.4701623459816272,0.0,0.4701623459816272,0.0
42,509.6,0.0,0.0,0.45,0.15,0.0,0.15,234.59200865825713,0.0,0.0,0.6863327411532598,0.36634754853252327,0.0,0.36634754853252327,0.0
43,511.25,0.0,0.0,0.55,0.65,0.0,0.65,232.971395352802,0.0,0.0,0.8255779474818965,0.5871429486123998,0.0,0.5871429486123998,0.0
44,508.9,0.0,0.0,0.9,0.6,0.0,0.6,233.41332212915447,0.0,0.0,1.020835571068081,0.6805570473787205,0.0,0.6805570473787205,0.0
45,509.25,0.0,0.0,0.6,0.35,0.1,0.4,233.19133210396362,0.0,0.0,0.6805570473787205,0.48936048492959283,0.30779350562554625,0.5982430416161189,0.0
46,512.2,0.0,0.0,1.0,0.6,0.0,0.6,232.41446643986325,0.0,0.0,0.9176629354822471,0.6805570473787205,0.0,0.6805570473787205,0.0
