Unnamed: 0,rank,disr,diss,dior,dios,diar,tots,rank.1,disr.1,diss.1,dior.1,dios.1,diar.1,tots.1,label
197,560.45,0.0,0.0,0.45,0.45,0.15,0.65,226.4558688272746,0.0,0.0,0.6863327411532598,0.5104177855340405,0.3663475485325232,0.6708203932499369,0.0
198,560.3,0.0,0.0,0.3,0.15,0.85,0.6,226.60958775647137,0.0,0.0,0.4701623459816272,0.4893604849295929,1.460893742308382,0.7539370349250519,0.0
199,560.25,0.0,0.0,0.25,0.25,0.7,0.45,226.6185933283173,0.0,0.0,0.5501196042201808,0.4442616583193193,1.1285761872936693,0.6048053188292994,0.0
200,560.75,0.0,0.0,0.8,0.3,0.2,0.3,227.70407272783265,0.0,0.0,0.7677718959499145,0.5712405705774793,0.523148363780597,0.5712405705774793,0.0
201,556.578947368421,0.0,0.0,0.4736842105263157,0.1578947368421052,0.0,0.1578947368421052,232.5313158813175,0.0,0.0,0.6117752903214981,0.3746343246326775,0.0,0.3746343246326775,0.0
202,559.55,0.0,0.0,0.5,0.1,0.0,0.1,226.4563336553685,0.0,0.0,0.6882472016116853,0.3077935056255462,0.0,0.3077935056255462,0.0
203,566.7619047619048,0.0,0.0,0.2857142857142857,0.0952380952380952,0.0,0.0952380952380952,218.53166927516588,0.0,0.0,0.4629100498862757,0.3007926037591191,0.0,0.3007926037591191,0.0
204,559.0,0.0,0.0,0.35,0.15,0.0,0.15,226.1236271088055,0.0,0.0,0.4893604849295928,0.3663475485325232,0.0,0.3663475485325232,0.0
205,559.9,0.0,0.0,0.45,0.35,0.0,0.35,225.42238715704116,0.0,0.0,0.5104177855340404,0.4893604849295929,0.0,0.4893604849295929,0.0
206,559.6,0.0,0.0,0.6,0.5,0.0,0.5,225.52124418543673,0.0,0.0,0.7539370349250518,0.6069769786668839,0.0,0.6069769786668839,0.0
207,559.3,0.0,0.0,0.7,0.3,0.0,0.3,225.75909377265987,0.0,0.0,0.7326950970650465,0.5712405705774793,0.0,0.5712405705774793,0.0
208,559.65,0.0,0.0,0.6,0.6,0.0,0.6,226.55457690320333,0.0,0.0,0.9403246919632544,0.5026246899500346,0.0,0.5026246899500346,0.0
209,555.5263157894736,0.0,0.0,0.3684210526315789,0.5263157894736842,0.0,0.5263157894736842,231.36319894175347,0.0,0.0,0.6839855680567692,0.5129891760425771,0.0,0.5129891760425771,0.0
210,559.8,0.0,0.0,0.85,0.5,0.15,0.6,225.57869440268743,0.0,0.0,0.8750939799154206,0.6069769786668839,0.3663475485325232,0.7539370349250518,0.0
211,560.5,0.0,0.0,0.3,0.4,0.25,0.4,226.24497668165853,0.0,0.0,0.6569466853317862,0.5026246899500346,0.5501196042201808,0.5026246899500346,0.0
212,566.2857142857143,0.0,0.0,0.4285714285714285,0.4285714285714285,0.0,0.4285714285714285,223.13967438739863,0.0,0.0,0.7464200272921789,0.50709255283711,0.0,0.50709255283711,0.0
213,555.9473684210526,0.0,0.0,0.2105263157894736,0.3684210526315789,0.0,0.3684210526315789,231.33897055672577,0.0,0.0,0.4188539082916955,0.4955946277833521,0.0,0.4955946277833521,0.0
214,564.2857142857143,0.0,0.0,0.3333333333333333,0.1904761904761904,0.0,0.1904761904761904,221.8402900415393,0.0,0.0,0.5773502691896256,0.4023739080814782,0.0,0.4023739080814782,0.0
